Fire Date,Fire Time,Source,Latitude,Longitude,State,District,Circle,Division,Range,Block/Section/Round,Beat,Forest Block,Compartment No,
"2023-02-13","02:01:55","SNPP","10° 02' 13""N","77° 11' 23""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","DEVIKULAM RANGE",,,,,
"2023-02-13","02:01:55","SNPP","10° 02' 51""N","77° 01' 01""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","DEVIKULAM RANGE",,,,,
"2023-02-13","02:01:55","SNPP","10° 03' 00""N","77° 02' 44""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","DEVIKULAM RANGE",,,,,
"2023-02-13","02:01:55","SNPP","10° 03' 03""N","77° 01' 03""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","DEVIKULAM RANGE",,,,,
"2023-02-13","02:01:55","SNPP","10° 03' 08""N","77° 00' 36""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","DEVIKULAM RANGE",,,,,
"2023-02-13","02:01:55","SNPP","10° 03' 15""N","77° 05' 05""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","DEVIKULAM RANGE",,,,,
"2023-02-13","02:01:55","SNPP","10° 03' 17""N","77° 04' 52""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","DEVIKULAM RANGE",,,,,
"2023-02-13","02:01:55","SNPP","10° 03' 29""N","77° 04' 54""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","DEVIKULAM RANGE",,,,,
"2023-02-13","02:01:55","SNPP","10° 03' 36""N","77° 04' 13""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","DEVIKULAM RANGE",,,,,
"2023-02-13","02:01:55","SNPP","10° 03' 46""N","77° 04' 29""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","DEVIKULAM RANGE",,,,,
"2023-02-13","02:01:55","SNPP","10° 03' 48""N","77° 04' 15""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","DEVIKULAM RANGE",,,,,
"2023-02-13","02:01:55","SNPP","10° 11' 49""N","77° 15' 15""E","KERALA","IDUKKI","FDPT KOTTAYAM CIRCLE","MUNNAR WILDLIFE DIVISION","KURINJIMALA SANCTUARY",,,,,
"2023-02-13","13:11:12","SNPP","09° 51' 36""N","76° 58' 26""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","AYYAPPANKOVIL RANGE",,,,,
"2023-02-13","13:11:12","SNPP","09° 51' 41""N","76° 58' 50""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","AYYAPPANKOVIL RANGE",,,,,
"2023-02-13","13:11:12","SNPP","09° 51' 54""N","76° 58' 23""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","AYYAPPANKOVIL RANGE",,,,,
"2023-02-13","13:11:12","SNPP","09° 54' 55""N","77° 03' 16""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","ADIMALY RANGE",,,,,
"2023-02-13","13:11:12","SNPP","10° 03' 27""N","77° 02' 45""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","DEVIKULAM RANGE",,,,,
"2023-02-13","13:11:12","SNPP","10° 11' 57""N","77° 15' 28""E","KERALA","IDUKKI","FDPT KOTTAYAM CIRCLE","MUNNAR WILDLIFE DIVISION","KURINJIMALA SANCTUARY",,,,,
"2023-02-13","13:11:12","SNPP","10° 13' 51""N","77° 09' 03""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MARAYUR DIVISION","KANTHALLOOR RANGE",,,,,
"2023-02-13","13:11:12","SNPP","10° 14' 08""N","77° 08' 53""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MARAYUR DIVISION","KANTHALLOOR RANGE",,,,,
"2023-02-13","13:11:12","SNPP","10° 14' 08""N","77° 08' 53""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MARAYUR DIVISION","MARAYUR RANGE",,,,,
"2023-02-13","13:11:12","SNPP","10° 14' 08""N","77° 08' 56""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MARAYUR DIVISION","KANTHALLOOR RANGE",,,,,
"2023-02-13","13:11:12","SNPP","10° 14' 08""N","77° 08' 56""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MARAYUR DIVISION","MARAYUR RANGE",,,,,
"2023-02-13","13:11:12","SNPP","11° 22' 40""N","76° 06' 02""E","KERALA","KOZHIKODE","NORTHERN CIRCLE","KOZHIKODE DIVISION","THAMARASSERY RANGE",,,,,
"2023-02-13","13:11:12","SNPP","11° 22' 40""N","76° 06' 02""E","KERALA","KOZHIKODE","EASTERN CIRCLE","NILAMBUR NORTH DIVISION","EDAVANNA RANGE",,,,,
"2023-02-13","13:11:12","SNPP","11° 22' 40""N","76° 06' 02""E","KERALA","MALAPPURAM","EASTERN CIRCLE","NILAMBUR NORTH DIVISION","EDAVANNA RANGE",,,,,
"2023-02-14","01:43:00","SNPP","09° 37' 29""N","76° 59' 30""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","ERUMELI RANGE",,,,,
"2023-02-14","01:43:00","SNPP","09° 37' 41""N","76° 59' 32""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","ERUMELI RANGE",,,,,
"2023-02-14","01:43:00","SNPP","10° 03' 29""N","77° 03' 17""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","DEVIKULAM RANGE",,,,,
"2023-02-14","01:43:00","SNPP","10° 03' 31""N","77° 03' 03""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","DEVIKULAM RANGE",,,,,
"2023-02-14","01:43:00","SNPP","10° 03' 42""N","77° 03' 19""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","DEVIKULAM RANGE",,,,,
"2023-02-14","01:43:00","SNPP","10° 03' 44""N","77° 03' 06""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","DEVIKULAM RANGE",,,,,
"2023-02-14","12:52:17","SNPP","09° 37' 37""N","76° 59' 38""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","ERUMELI RANGE",,,,,
"2023-02-14","12:52:17","SNPP","09° 43' 15""N","76° 55' 38""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","ERUMELI RANGE",,,,,
"2023-02-14","12:52:17","SNPP","10° 02' 29""N","77° 11' 15""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","DEVIKULAM RANGE",,,,,
"2023-02-14","14:32:34","SNPP","09° 37' 37""N","76° 59' 53""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","ERUMELI RANGE",,,,,
"2023-02-14","14:32:34","SNPP","10° 12' 19""N","77° 10' 13""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MARAYUR DIVISION","KANTHALLOOR RANGE",,,,,
"2023-02-14","14:32:34","SNPP","10° 14' 37""N","77° 13' 54""E","KERALA","IDUKKI","FDPT KOTTAYAM CIRCLE","MUNNAR WILDLIFE DIVISION","ANAMUDI SHOLA NP",,,,,
"2023-02-14","14:32:34","SNPP","10° 14' 46""N","77° 13' 54""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MARAYUR DIVISION","KANTHALLOOR RANGE",,,,,
"2023-02-14","14:32:34","SNPP","10° 14' 46""N","77° 13' 54""E","KERALA","IDUKKI","FDPT KOTTAYAM CIRCLE","MUNNAR WILDLIFE DIVISION","ANAMUDI SHOLA NP",,,,,
"2023-02-14","14:32:34","SNPP","10° 49' 51""N","76° 44' 42""E","KERALA","PALAKKAD","EASTERN CIRCLE","PALAKKAD DIVISION","VALAYAR RANGE",,,,,
"2023-02-14","14:32:34","SNPP","10° 49' 53""N","76° 44' 38""E","KERALA","PALAKKAD","EASTERN CIRCLE","PALAKKAD DIVISION","VALAYAR RANGE",,,,,
"2023-02-14","14:32:34","SNPP","10° 49' 55""N","76° 44' 52""E","KERALA","PALAKKAD","EASTERN CIRCLE","PALAKKAD DIVISION","VALAYAR RANGE",,,,,
"2023-02-15","01:24:04","SNPP","09° 37' 26""N","77° 00' 26""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","ERUMELI RANGE",,,,,
"2023-02-15","01:24:04","SNPP","10° 12' 01""N","77° 14' 42""E","KERALA","IDUKKI","FDPT KOTTAYAM CIRCLE","MUNNAR WILDLIFE DIVISION","ANAMUDI SHOLA NP",,,,,
"2023-02-15","01:24:04","SNPP","10° 12' 01""N","77° 14' 42""E","KERALA","IDUKKI","FDPT KOTTAYAM CIRCLE","MUNNAR WILDLIFE DIVISION","KURINJIMALA SANCTUARY",,,,,
"2023-02-15","14:14:21","SNPP","09° 42' 57""N","76° 55' 23""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","ERUMELI RANGE",,,,,
"2023-02-15","14:14:21","SNPP","09° 55' 20""N","76° 56' 17""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","NAGARAMPARA RANGE",,,,,
"2023-02-15","14:14:21","SNPP","10° 00' 39""N","76° 49' 52""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTHAMANGALAM DIVISION","MULLARINGAD RANGE",,,,,
"2023-02-15","14:14:21","SNPP","10° 00' 39""N","76° 49' 52""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","NERIAMANGALAM RANGE",,,,,
"2023-02-15","14:14:21","SNPP","10° 03' 12""N","77° 05' 02""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","DEVIKULAM RANGE",,,,,
"2023-02-15","14:14:21","SNPP","10° 11' 58""N","77° 07' 28""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","MUNNAR RANGE",,,,,
"2023-02-15","14:14:21","SNPP","10° 11' 58""N","77° 07' 28""E","KERALA","IDUKKI","FDPT KOTTAYAM CIRCLE","MUNNAR WILDLIFE DIVISION","ERAVIKULAM NP",,,,,
"2023-02-15","14:14:21","SNPP","10° 12' 11""N","77° 06' 51""E","KERALA","IDUKKI","FDPT KOTTAYAM CIRCLE","MUNNAR WILDLIFE DIVISION","ERAVIKULAM NP",,,,,
"2023-02-15","14:14:21","SNPP","10° 12' 15""N","77° 07' 22""E","KERALA","IDUKKI","FDPT KOTTAYAM CIRCLE","MUNNAR WILDLIFE DIVISION","ERAVIKULAM NP",,,,,
"2023-02-15","14:14:21","SNPP","11° 34' 53""N","76° 19' 06""E","KERALA","WAYNAD","NORTHERN CIRCLE","WAYANAD SOUTH DIVISION","MEPPADY RANGE",,,,,
"2023-02-16","01:05:09","SNPP","11° 31' 07""N","76° 12' 43""E","KERALA","WAYNAD","NORTHERN CIRCLE","WAYANAD SOUTH DIVISION","MEPPADY RANGE",,,,,
"2023-02-16","02:45:26","SNPP","10° 02' 02""N","77° 05' 16""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","DEVIKULAM RANGE",,,,,
"2023-02-16","02:45:26","SNPP","10° 02' 29""N","77° 05' 10""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","DEVIKULAM RANGE",,,,,
"2023-02-16","13:55:26","SNPP","09° 31' 07""N","77° 00' 30""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","ERUMELI RANGE",,,,,
"2023-02-16","13:55:26","SNPP","09° 31' 20""N","77° 00' 28""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","ERUMELI RANGE",,,,,
"2023-02-16","13:55:26","SNPP","09° 52' 38""N","76° 55' 38""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTHAMANGALAM DIVISION","THODUPUZHA RANGE",,,,,
"2023-02-16","13:55:26","SNPP","09° 52' 38""N","76° 55' 38""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","NAGARAMPARA RANGE",,,,,
"2023-02-16","13:55:26","SNPP","10° 11' 57""N","77° 15' 31""E","KERALA","IDUKKI","FDPT KOTTAYAM CIRCLE","MUNNAR WILDLIFE DIVISION","KURINJIMALA SANCTUARY",,,,,
"2023-02-16","13:55:26","SNPP","10° 27' 19""N","76° 23' 41""E","KERALA","THRISSUR","CENTRAL CIRCLE","CHALAKKUDY DIVISION","PALAPPALLY RANGE",,,,,
"2023-02-16","13:55:26","SNPP","11° 31' 20""N","76° 12' 32""E","KERALA","WAYNAD","NORTHERN CIRCLE","WAYANAD SOUTH DIVISION","MEPPADY RANGE",,,,,
"2023-02-16","13:55:26","SNPP","11° 31' 22""N","76° 12' 46""E","KERALA","WAYNAD","NORTHERN CIRCLE","WAYANAD SOUTH DIVISION","MEPPADY RANGE",,,,,
"2023-02-16","13:55:26","SNPP","11° 41' 52""N","76° 01' 43""E","KERALA","WAYNAD","NORTHERN CIRCLE","WAYANAD NORTH DIVISION","MANANTHAVADY RANGE",,,,,
"2023-02-16","13:55:26","SNPP","11° 41' 52""N","76° 01' 43""E","KERALA","WAYNAD","NORTHERN CIRCLE","WAYANAD SOUTH DIVISION","KALPETTA RANGE",,,,,
"2023-02-17","02:26:31","SNPP","09° 36' 25""N","77° 01' 33""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","ERUMELI RANGE",,,,,
"2023-02-17","02:26:31","SNPP","09° 55' 11""N","77° 04' 52""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","DEVIKULAM RANGE",,,,,
"2023-02-17","02:26:31","SNPP","09° 55' 30""N","77° 04' 54""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","DEVIKULAM RANGE",,,,,
"2023-02-17","02:26:31","SNPP","10° 01' 48""N","77° 04' 13""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","DEVIKULAM RANGE",,,,,
"2023-02-17","13:36:31","SNPP","08° 31' 08""N","77° 15' 47""E","KERALA","THIRUVANANTHAPURAM","AGASTYAVANAM BIOLGICAL PARK WILDLIFE CIRCLE","TRIVANDRUM WILDLIFE DIVISION","NEYYAR RANGE",,,,,
"2023-02-17","13:36:31","SNPP","08° 44' 53""N","77° 04' 23""E","KERALA","THIRUVANANTHAPURAM","SOUTHERN CIRCLE","THIRUVANANTHAPURAM DIVISION","PALODE RANGE",,,,,
"2023-02-17","13:36:31","SNPP","08° 50' 17""N","77° 01' 23""E","KERALA","KOLLAM","SOUTHERN CIRCLE","PUNALUR DIVISION","ANCHAL RANGE",,,,,
"2023-02-17","13:36:31","SNPP","09° 27' 02""N","76° 56' 43""E","KERALA","KOTTAYAM","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","ERUMELI RANGE",,,,,
"2023-02-17","13:36:31","SNPP","09° 43' 26""N","76° 56' 07""E","KERALA","IDUKKI","FDPT KOTTAYAM CIRCLE","IDUKKI WILDLIFE DIVISION","IDUKKI WILDLIFE SANCTUARY",,,,,
"2023-02-17","13:36:31","SNPP","09° 43' 26""N","76° 56' 07""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","ERUMELI RANGE",,,,,
"2023-02-17","13:36:31","SNPP","09° 43' 33""N","76° 56' 07""E","KERALA","IDUKKI","FDPT KOTTAYAM CIRCLE","IDUKKI WILDLIFE DIVISION","IDUKKI WILDLIFE SANCTUARY",,,,,
"2023-02-17","13:36:31","SNPP","09° 43' 33""N","76° 56' 07""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","ERUMELI RANGE",,,,,
"2023-02-17","13:36:31","SNPP","09° 50' 55""N","77° 09' 50""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","KUMILY RANGE",,,,,
"2023-02-17","13:36:31","SNPP","09° 54' 25""N","76° 52' 07""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTHAMANGALAM DIVISION","THODUPUZHA RANGE",,,,,
"2023-02-17","13:36:31","SNPP","10° 12' 38""N","77° 14' 41""E","KERALA","IDUKKI","FDPT KOTTAYAM CIRCLE","MUNNAR WILDLIFE DIVISION","KURINJIMALA SANCTUARY",,,,,
"2023-02-17","13:36:31","SNPP","10° 30' 13""N","76° 26' 48""E","KERALA","THRISSUR","WILDLIFE NORTHERN CIRCLE","PEECHI WILDLIFE DIVISION","PEECHI-VAZHANI WILDLIFE SANCTUARY",,,,,
"2023-02-17","13:36:31","SNPP","10° 40' 56""N","76° 16' 31""E","KERALA","THRISSUR","CENTRAL CIRCLE","THRISSUR DIVISION","MACHAD RANGE",,,,,
"2023-02-17","13:36:31","SNPP","10° 40' 58""N","76° 16' 46""E","KERALA","THRISSUR","CENTRAL CIRCLE","THRISSUR DIVISION","MACHAD RANGE",,,,,
"2023-02-17","13:36:31","SNPP","10° 41' 09""N","76° 16' 29""E","KERALA","THRISSUR","CENTRAL CIRCLE","THRISSUR DIVISION","MACHAD RANGE",,,,,
"2023-02-17","13:36:31","SNPP","11° 31' 12""N","76° 12' 24""E","KERALA","WAYNAD","NORTHERN CIRCLE","WAYANAD SOUTH DIVISION","MEPPADY RANGE",,,,,
"2023-02-17","13:36:31","SNPP","11° 31' 16""N","76° 12' 52""E","KERALA","WAYNAD","NORTHERN CIRCLE","WAYANAD SOUTH DIVISION","MEPPADY RANGE",,,,,
"2023-02-17","13:36:31","SNPP","11° 31' 18""N","76° 13' 06""E","KERALA","WAYNAD","NORTHERN CIRCLE","WAYANAD SOUTH DIVISION","MEPPADY RANGE",,,,,
"2023-02-18","02:07:35","SNPP","10° 31' 58""N","76° 25' 29""E","KERALA","THRISSUR","WILDLIFE NORTHERN CIRCLE","PEECHI WILDLIFE DIVISION","PEECHI-VAZHANI WILDLIFE SANCTUARY",,,,,
"2023-02-18","02:07:35","SNPP","10° 51' 54""N","76° 43' 16""E","KERALA","PALAKKAD","EASTERN CIRCLE","PALAKKAD DIVISION","VALAYAR RANGE",,,,,
"2023-02-18","02:07:35","SNPP","11° 31' 07""N","76° 12' 27""E","KERALA","WAYNAD","NORTHERN CIRCLE","WAYANAD SOUTH DIVISION","MEPPADY RANGE",,,,,
"2023-02-18","13:17:35","SNPP","10° 02' 10""N","77° 11' 08""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","DEVIKULAM RANGE",,,,,
"2023-02-18","13:17:35","SNPP","10° 02' 27""N","77° 11' 08""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","DEVIKULAM RANGE",,,,,
"2023-02-19","01:49:23","SNPP","09° 26' 00""N","76° 55' 15""E","KERALA","KOTTAYAM","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","ERUMELI RANGE",,,,,
"2023-02-19","01:49:23","SNPP","09° 26' 57""N","76° 56' 28""E","KERALA","KOTTAYAM","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","ERUMELI RANGE",,,,,
"2023-02-19","01:49:23","SNPP","10° 52' 02""N","76° 49' 20""E","KERALA","PALAKKAD","EASTERN CIRCLE","PALAKKAD DIVISION","VALAYAR RANGE",,,,,
"2023-02-19","01:49:23","SNPP","11° 21' 48""N","76° 13' 03""E","KERALA","MALAPPURAM","EASTERN CIRCLE","NILAMBUR NORTH DIVISION","NILAMBUR RANGE",,,,,
"2023-02-19","12:58:40","SNPP","10° 18' 28""N","77° 05' 18""E","KERALA","IDUKKI","FDPT KOTTAYAM CIRCLE","MUNNAR WILDLIFE DIVISION","ERAVIKULAM NP",,,,,
"2023-02-19","12:58:40","SNPP","10° 18' 31""N","77° 05' 36""E","KERALA","IDUKKI","FDPT KOTTAYAM CIRCLE","MUNNAR WILDLIFE DIVISION","ERAVIKULAM NP",,,,,
"2023-02-20","01:30:27","SNPP","10° 02' 01""N","77° 07' 38""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","DEVIKULAM RANGE",,,,,
"2023-02-20","01:30:27","SNPP","10° 18' 26""N","77° 06' 10""E","KERALA","IDUKKI","FDPT KOTTAYAM CIRCLE","MUNNAR WILDLIFE DIVISION","ERAVIKULAM NP",,,,,
"2023-02-20","01:30:27","SNPP","10° 18' 28""N","77° 05' 56""E","KERALA","IDUKKI","FDPT KOTTAYAM CIRCLE","MUNNAR WILDLIFE DIVISION","ERAVIKULAM NP",,,,,
"2023-02-20","14:20:44","SNPP","09° 27' 13""N","76° 53' 38""E","KERALA","KOTTAYAM","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","ERUMELI RANGE",,,,,
"2023-02-20","14:20:44","SNPP","09° 27' 15""N","76° 53' 48""E","KERALA","KOTTAYAM","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","ERUMELI RANGE",,,,,
"2023-02-20","14:20:44","SNPP","09° 54' 33""N","76° 52' 12""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTHAMANGALAM DIVISION","THODUPUZHA RANGE",,,,,
"2023-02-20","14:20:44","SNPP","09° 54' 34""N","76° 52' 22""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTHAMANGALAM DIVISION","THODUPUZHA RANGE",,,,,
"2023-02-20","14:20:44","SNPP","10° 01' 52""N","76° 47' 07""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTHAMANGALAM DIVISION","MULLARINGAD RANGE",,,,,
"2023-02-20","14:20:44","SNPP","10° 01' 53""N","76° 47' 01""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTHAMANGALAM DIVISION","MULLARINGAD RANGE",,,,,
"2023-02-21","14:01:49","SNPP","09° 26' 56""N","76° 54' 13""E","KERALA","KOTTAYAM","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","ERUMELI RANGE",,,,,
"2023-02-21","14:01:49","SNPP","09° 27' 07""N","76° 53' 55""E","KERALA","KOTTAYAM","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","ERUMELI RANGE",,,,,
"2023-02-21","14:01:49","SNPP","09° 27' 21""N","76° 53' 53""E","KERALA","KOTTAYAM","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","ERUMELI RANGE",,,,,
"2023-02-21","14:01:49","SNPP","10° 37' 52""N","76° 15' 38""E","KERALA","THRISSUR","CENTRAL CIRCLE","THRISSUR DIVISION","MACHAD RANGE",,,,,
"2023-02-21","14:01:49","SNPP","11° 13' 36""N","76° 41' 15""E","KERALA","PALAKKAD","EASTERN CIRCLE","MANNARKAD DIVISION","ATTAPPADY RANGE",,,,,
"2023-02-21","14:01:49","SNPP","11° 39' 11""N","76° 13' 19""E","KERALA","WAYNAD","NORTHERN CIRCLE","WAYANAD SOUTH DIVISION","CHEDLETH RANGE",,,,,
"2023-02-21","14:01:49","SNPP","11° 39' 11""N","76° 13' 19""E","KERALA","WAYNAD","NORTHERN CIRCLE","WAYANAD SOUTH DIVISION","MEPPADY RANGE",,,,,
"2023-02-22","02:32:54","SNPP","10° 01' 56""N","76° 54' 31""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","ADIMALY RANGE",,,,,
"2023-02-22","02:32:54","SNPP","10° 02' 17""N","76° 54' 28""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","ADIMALY RANGE",,,,,
"2023-02-22","02:32:54","SNPP","10° 02' 20""N","76° 54' 15""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","ADIMALY RANGE",,,,,
"2023-02-22","13:42:11","SNPP","08° 59' 02""N","77° 00' 55""E","KERALA","KOLLAM","SOUTHERN CIRCLE","PUNALUR DIVISION","ANCHAL RANGE",,,,,
"2023-02-22","13:42:11","SNPP","08° 59' 02""N","77° 00' 55""E","KERALA","KOLLAM","SOUTHERN CIRCLE","THENMALA DIVISION","THENMALA RANGE",,,,,
"2023-02-22","13:42:11","SNPP","09° 05' 29""N","76° 57' 56""E","KERALA","KOLLAM","SOUTHERN CIRCLE","PUNALUR DIVISION","PATHANAPURAM RANGE",,,,,
"2023-02-22","13:42:11","SNPP","09° 26' 49""N","76° 54' 05""E","KERALA","KOTTAYAM","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","ERUMELI RANGE",,,,,
"2023-02-22","13:42:11","SNPP","09° 27' 01""N","76° 54' 03""E","KERALA","KOTTAYAM","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","ERUMELI RANGE",,,,,
"2023-02-22","13:42:11","SNPP","09° 27' 03""N","76° 54' 16""E","KERALA","KOTTAYAM","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","ERUMELI RANGE",,,,,
"2023-02-22","13:42:11","SNPP","09° 28' 44""N","76° 58' 33""E","KERALA","KOTTAYAM","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","ERUMELI RANGE",,,,,
"2023-02-22","13:42:11","SNPP","09° 28' 50""N","76° 57' 53""E","KERALA","KOTTAYAM","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","ERUMELI RANGE",,,,,
"2023-02-22","13:42:11","SNPP","09° 28' 52""N","76° 58' 06""E","KERALA","KOTTAYAM","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","ERUMELI RANGE",,,,,
"2023-02-22","13:42:11","SNPP","09° 31' 51""N","77° 00' 24""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","ERUMELI RANGE",,,,,
"2023-02-22","13:42:11","SNPP","09° 34' 05""N","76° 57' 41""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","ERUMELI RANGE",,,,,
"2023-02-22","13:42:11","SNPP","10° 27' 25""N","76° 23' 19""E","KERALA","THRISSUR","CENTRAL CIRCLE","CHALAKKUDY DIVISION","PALAPPALLY RANGE",,,,,
"2023-02-22","13:42:11","SNPP","11° 13' 27""N","76° 41' 23""E","KERALA","PALAKKAD","EASTERN CIRCLE","MANNARKAD DIVISION","ATTAPPADY RANGE",,,,,
"2023-02-23","02:13:59","SNPP","08° 37' 03""N","77° 11' 45""E","KERALA","THIRUVANANTHAPURAM","AGASTYAVANAM BIOLGICAL PARK WILDLIFE CIRCLE","TRIVANDRUM WILDLIFE DIVISION","PEPPARA RANGE",,,,,
"2023-02-23","02:13:59","SNPP","09° 31' 59""N","77° 00' 23""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","ERUMELI RANGE",,,,,
"2023-02-23","02:13:59","SNPP","09° 32' 59""N","77° 01' 57""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","ERUMELI RANGE",,,,,
"2023-02-23","02:13:59","SNPP","09° 33' 03""N","77° 01' 33""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","ERUMELI RANGE",,,,,
"2023-02-23","02:13:59","SNPP","09° 33' 18""N","77° 01' 33""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","ERUMELI RANGE",,,,,
"2023-02-23","02:13:59","SNPP","09° 33' 29""N","77° 02' 00""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","ERUMELI RANGE",,,,,
